land_id,county_id
17160,2105
17161,1236
17162,638
17163,1225
17164,716
17165,1730
17166,3089
17167,335
17168,1129
17169,2676
17170,1406
17171,247
17172,574
17173,373
17174,2803
17175,2175
17176,1849
17177,2379
17178,2773
17179,1216
17180,24
17181,2515
17182,1360
17183,299
17184,1371
17185,869
17186,38
17187,1947
17188,1772
17189,1835
17190,2522
17191,1970
17192,1059
17193,2907
17194,417
17195,456
17196,1843
17197,648
17198,2147
17199,444
17200,400
17201,1885
17202,2477
17203,824
17204,2551
17205,904
17206,2896
17207,2212
17208,2730
17209,501
17210,3031
17211,1750
17212,1916
17213,1444
17214,469
17215,2371
17216,1138
17217,33
17218,2537
17219,933
17220,1307
17221,2505
17222,2065
17223,1523
17224,2395
17225,1852
17226,1856
17227,2451
17228,677
17229,2820
17230,1909
17231,1929
17232,1156
17233,2163
17234,1478
17235,865
17236,192
17237,823
17238,3034
17239,1219
17240,1269
17241,771
17242,828
17243,3040
17244,716
17245,979
17246,3003
17247,2584
17248,2855
17249,677
17250,228
17251,1340
17252,1708
17253,1812
17254,935
17255,445
17256,3010
17257,1971
17258,1703
17259,249
17260,2701
17261,39
17262,519
17263,1401
17264,2709
17265,1731
17266,2412
17267,2096
17268,1257
17269,334
17270,2207
17271,2645
17272,842
17273,1870
17274,727
17275,896
17276,1617
17277,1059
17278,1161
17279,1413
17280,2122
17281,1614
17282,1147
17283,1168
17284,206
17285,350
17286,470
17287,1572
17288,941
17289,1047
17290,1661
17291,1183
17292,369
17293,2954
17294,3101
17295,869
17296,3054
17297,2273
17298,59
17299,2208
17300,1705
17301,603
17302,1779
17303,1897
17304,1367
17305,2338
17306,2423
17307,1231
17308,203
17309,178
17310,229
17311,1151
17312,37
17313,1684
17314,872
17315,2248
17316,840
17317,129
17318,1987
17319,2291
17320,229
17321,974
17322,536
17323,2059
17324,341
17325,2532
17326,977
17327,849
17328,1856
17329,1586
17330,360
17331,1758
17332,124
17333,65
17334,2301
17335,2874
17336,588
17337,799
17338,1787
17339,810
17340,1545
17341,647
17342,209
17343,733
17344,1552
17345,1906
17346,2883
17347,1557
17348,2788
17349,1511
17350,1869
17351,398
17352,3051
17353,1258
17354,666
17355,2650
17356,111
17357,578
17358,364
17359,501
17360,2758
17361,2000
17362,2515
17363,2094
17364,3060
17365,1764
17366,2398
17367,2269
17368,3021
17369,1663
17370,1501
17371,1857
17372,1773
17373,2352
17374,1077
17375,2186
17376,1729
17377,1184
17378,1904
17379,300
17380,1199
17381,2989
17382,2666
17383,2654
17384,1115
17385,138
17386,203
17387,483
17388,723
17389,1928
17390,1820
17391,531
17392,115
17393,41
17394,1109
17395,3090
17396,934
17397,313
17398,1222
17399,2070
17400,817
17401,2690
17402,2458
17403,3019
17404,2674
17405,2345
17406,683
17407,2953
17408,774
17409,565
17410,856
17411,439
17412,988
17413,255
17414,1505
17415,97
17416,1845
17417,661
17418,1506
17419,307
17420,1588
17421,1781
17422,1371
17423,3098
17424,891
17425,161
17426,751
17427,2438
17428,2777
17429,2895
17430,764
17431,1811
17432,2451
17433,2000
17434,3016
17435,1569
17436,1928
17437,1513
17438,2665
17439,176
17440,1675
17441,1868
17442,1989
17443,1166
17444,840
17445,1471
17446,2987
17447,38
17448,2576
17449,348
17450,196
17451,1783
17452,2720
17453,159
17454,1776
17455,2214
17456,2090
17457,2658
17458,254
17459,976
17460,282
17461,1786
17462,634
17463,1230
17464,1956
17465,1851
17466,436
17467,2591
17468,1775
17469,1747
17470,223
17471,1361
17472,1376
17473,354
17474,2315
17475,2344
17476,2208
17477,88
17478,247
17479,1904
17480,1548
17481,76
17482,1032
17483,2708
17484,2959
17485,2776
17486,1880
17487,1806
17488,611
17489,3033
17490,154
17491,2378
17492,1472
17493,1749
17494,342
17495,2104
17496,2159
17497,2555
17498,995
17499,1064
17500,389
17501,2341
17502,654
17503,2123
17504,413
17505,912
17506,719
17507,2802
17508,2319
17509,1756
17510,914
17511,2799
17512,235
17513,2871
17514,2423
17515,551
17516,1340
17517,882
17518,1117
17519,1959
17520,2353
17521,1833
17522,2682
17523,2719
17524,2742
17525,2882
17526,2626
17527,1459
17528,2517
17529,1797
17530,512
17531,1868
17532,1125
17533,2349
17534,1450
17535,3083
17536,2710
17537,2280
17538,1678
17539,2469
17540,960
17541,177
17542,1563
17543,2128
17544,2293
17545,1755
17546,3025
17547,2503
17548,2035
17549,291
17550,1309
17551,2778
17552,28
17553,980
17554,1813
17555,1569
17556,1434
17557,2539
17558,2361
17559,2146
17560,298
17561,2102
17562,1133
17563,1035
17564,2813
17565,307
17566,2526
17567,1185
17568,1696
17569,2183
17570,816
17571,2289
17572,1423
17573,1389
17574,2761
17575,2513
17576,2656
17577,1448
17578,2669
17579,1646
17580,2770
17581,2700
17582,1522
17583,2418
17584,1788
17585,2860
17586,2987
17587,2564
17588,2789
17589,736
17590,1949
17591,2852
17592,1124
17593,3064
17594,1321
17595,1258
17596,1477
17597,2193
17598,1078
17599,1860
17600,2077
17601,2488
17602,2404
17603,2882
17604,518
17605,2016
17606,2792
17607,1427
17608,988
17609,660
17610,1947
17611,3090
17612,359
17613,1780
17614,1154
17615,1520
17616,1413
17617,1863
17618,793
17619,1885
17620,1371
17621,1485
17622,1108
17623,2813
17624,1790
17625,31
17626,1094
17627,768
17628,1802
17629,1782
17630,1623
17631,2463
17632,2665
17633,1788
17634,1087
17635,2536
17636,2034
17637,2670
17638,1734
17639,1679
17640,2622
17641,1024
17642,86
17643,1927
17644,1002
17645,3085
17646,203
17647,1504
17648,1235
17649,192
17650,2802
17651,1593
17652,1989
17653,42
17654,1083
17655,873
17656,2444
17657,2016
17658,1288
17659,288
17660,33
17661,1504
17662,2039
17663,370
17664,2095
17665,2789
17666,2902
17667,31
17668,341
17669,2080
17670,1316
17671,2736
17672,2857
17673,2815
17674,2315
17675,647
17676,1381
17677,2426
17678,954
17679,2305
17680,2972
17681,598
17682,65
17683,2575
17684,2823
17685,1786
17686,2360
17687,2732
17688,1674
17689,2820
17690,99
17691,2890
17692,1476
17693,2086
17694,84
17695,2220
17696,3000
17697,1228
17698,1635
17699,1025
17700,2518
17701,581
17702,1375
17703,355
17704,127
17705,181
17706,1166
17707,804
17708,2736
17709,3022
17710,1410
17711,2715
17712,1118
17713,1675
17714,816
17715,1231
17716,399
17717,1821
17718,2931
17719,1646
17720,1141
17721,1322
17722,1208
17723,92
17724,1825
17725,1281
17726,2126
17727,2743
17728,1669
17729,1955
17730,2381
17731,581
17732,2045
17733,2829
17734,1183
17735,2793
17736,3003
17737,818
17738,1172
17739,620
17740,1694
17741,2512
17742,2100
17743,2169
17744,1612
17745,1673
17746,191
17747,1713
17748,1106
17749,845
17750,2183
17751,195
17752,1822
17753,8
17754,1301
17755,131
17756,452
17757,1233
17758,2755
17759,1625
17760,1512
17761,1407
17762,949
17763,2637
17764,1552
17765,2074
17766,2994
17767,2044
17768,2795
17769,1834
17770,2121
17771,761
17772,1396
17773,835
17774,2382
17775,1193
17776,1083
17777,1711
17778,3098
17779,1993
17780,1270
17781,1722
17782,2781
17783,2815
17784,951
17785,211
17786,3094
17787,916
17788,2327
17789,2684
17790,2324
17791,2181
17792,1589
17793,2641
17794,125
17795,1512
17796,2334
17797,2653
17798,2062
17799,1872
17800,1410
17801,1652
17802,350
17803,2692
17804,664
17805,323
17806,2829
17807,2445
17808,1714
17809,2701
17810,1404
17811,3077
17812,2174
17813,771
17814,1824
17815,948
17816,2090
17817,1480
17818,1350
17819,2082
17820,1153
17821,2405
17822,2079
17823,1627
17824,2114
17825,2145
17826,3085
17827,2856
17828,1082
17829,1896
17830,611
17831,2796
17832,2559
17833,555
17834,2922
17835,1656
17836,2271
17837,2314
17838,2921
17839,874
17840,1606
17841,2036
17842,944
17843,2072
17844,30
17845,56
17846,672
17847,2196
17848,2478
17849,2788
17850,926
17851,183
17852,1088
17853,1239
17854,2684
17855,2913
17856,2338
17857,2991
17858,2388
17859,302
17860,1433
17861,1394
17862,244
17863,2110
17864,566
17865,133
17866,796
17867,84
17868,1964
17869,2719
17870,886
17871,1371
17872,2639
17873,2026
17874,1625
17875,2746
17876,2994
17877,2666
17878,1744
17879,501
17880,2542
17881,3053
17882,307
17883,364
17884,1890
17885,2930
17886,2608
17887,2984
17888,629
17889,2612
17890,1883
17891,59
17892,1334
17893,1484
17894,1107
17895,258
17896,2650
17897,8
17898,847
17899,829
17900,215
17901,735
17902,1908
17903,195
17904,2042
17905,2539
17906,2393
17907,1367
17908,1924
17909,106
17910,2163
17911,1228
17912,175
17913,1414
17914,1521
17915,19
17916,2959
17917,2946
17918,2480
17919,2711
17920,82
17921,1597
17922,1239
17923,2901
17924,2074
17925,1097
17926,1702
17927,1289
17928,578
17929,1019
17930,1021
17931,1553
17932,1762
17933,2231
17934,1500
17935,2440
17936,1139
17937,1233
17938,347
17939,1758
17940,1625
17941,635
17942,2700
17943,3051
17944,2173
17945,888
17946,1406
17947,2829
17948,1676
17949,377
17950,859
17951,401
17952,2442
17953,2115
17954,609
17955,1729
17956,629
17957,7
17958,2696
17959,1892
17960,1652
17961,1841
17962,1025
17963,1022
17964,2265
17965,2300
17966,3040
17967,2221
17968,994
17969,1951
17970,2238
17971,1694
17972,3096
17973,149
17974,2423
17975,1905
17976,1248
17977,1517
17978,69
17979,163
17980,453
17981,11
17982,383
17983,546
17984,2577
17985,428
17986,586
17987,7
17988,503
17989,556
17990,1783
17991,1802
17992,1510
17993,2547
17994,2375
17995,1669
17996,1518
17997,665
17998,763
17999,617
18000,403
18001,86
18002,2192
18003,869
18004,896
18005,2736
18006,3033
18007,1536
18008,36
18009,2941
18010,69
18011,847
18012,2790
18013,2102
18014,523
18015,1107
18016,1037
18017,1808
18018,2520
18019,3084
18020,2168
18021,1104
18022,521
18023,2493
18024,239
18025,218
18026,666
18027,1915
18028,2674
18029,1713
18030,2094
18031,1299
18032,2656
18033,278
18034,14
18035,1574
18036,63
18037,2240
18038,5
18039,611
18040,1442
18041,809
18042,2296
18043,2638
18044,2302
18045,1509
18046,2290
18047,2332
18048,2034
18049,1057
18050,710
18051,532
18052,1356
18053,2074
18054,1414
18055,151
18056,2281
18057,2984
18058,2620
18059,510
18060,3065
18061,1278
18062,558
18063,3030
18064,1299
18065,2689
18066,1962
18067,2283
18068,16
18069,926
18070,2136
18071,1513
18072,2600
18073,946
18074,2533
18075,2568
18076,506
18077,1508
18078,3081
18079,1699
18080,2216
18081,3018
18082,1241
18083,428
18084,2166
18085,1594
18086,2496
18087,2208
18088,473
18089,1045
18090,781
18091,675
18092,1225
18093,1816
18094,1302
18095,550
18096,1656
18097,22
18098,2029
18099,1644
18100,963
18101,2543
18102,412
18103,191
18104,2403
18105,722
18106,2174
18107,460
18108,2923
18109,1783
18110,1020
18111,2751
18112,527
18113,2621
18114,2323
18115,1172
18116,2406
18117,666
18118,3020
18119,982
18120,465
18121,1544
18122,3045
18123,1140
18124,2287
18125,3015
18126,257
18127,236
18128,2502
18129,244
18130,1221
18131,1845
18132,2121
18133,2328
18134,1385
18135,2840
18136,462
18137,1029
18138,2529
18139,2994
18140,2231
18141,895
18142,2518
18143,2025
18144,2248
18145,1621
18146,599
18147,566
18148,796
18149,1276
18150,2560
18151,524
18152,352
18153,1962
18154,837
18155,2026
18156,2802
18157,2484
18158,2051
18159,808
18160,390
18161,568
18162,2119
18163,1420
18164,2616
18165,1620
18166,2336
18167,2332
18168,548
18169,44
18170,2494
18171,2000
18172,552
18173,243
18174,316
18175,1778
18176,2434
18177,1571
18178,557
18179,1108
18180,1972
18181,1485
18182,541
18183,2699
18184,1113
18185,3071
18186,2002
18187,2708
18188,2012
18189,2423
18190,113
18191,1102
18192,672
18193,2616
18194,2652
18195,1900
18196,208
18197,1689
18198,2397
18199,2142
18200,1021
18201,1808
18202,2000
18203,1960
18204,30
18205,365
18206,2922
18207,1906
18208,2925
18209,489
18210,2380
18211,448
18212,797
18213,2544
18214,1787
18215,1141
18216,2295
18217,1222
18218,2070
18219,1789
18220,166
18221,1830
18222,3082
18223,1789
18224,1577
18225,1792
18226,2451
18227,2845
18228,1357
18229,379
18230,1948
18231,3053
18232,982
18233,1478
18234,3075
18235,558
18236,1953
18237,2225
18238,1561
18239,2279
18240,2644
18241,1021
18242,204
18243,564
18244,2689
18245,254
18246,900
18247,2387
18248,3025
18249,2847
18250,2551
18251,2804
18252,109
18253,1529
18254,1269
18255,183
18256,2276
18257,1406
18258,1125
18259,2383
18260,2857
18261,2643
18262,2753
18263,1933
18264,592
18265,2473
18266,301
18267,556
18268,2162
18269,2031
18270,1527
18271,2342
18272,286
18273,2668
18274,1473
18275,1122
18276,1915
18277,2315
18278,2416
18279,1661
18280,2824
18281,1853
18282,2045
18283,2364
18284,2988
18285,3074
18286,1647
18287,1990
18288,1187
18289,2990
18290,1066
18291,1188
18292,1054
18293,1611
18294,1514
18295,2910
18296,2262
18297,1009
18298,636
18299,2499
18300,1457
18301,1424
18302,385
18303,1423
18304,944
18305,243
18306,927
18307,2551
18308,580
18309,3047
18310,3009
18311,2007
18312,419
18313,526
18314,2728
18315,1435
18316,815
18317,126
18318,724
18319,399
18320,1137
18321,1556
18322,1263
18323,88
18324,2675
18325,2680
18326,2568
18327,1045
18328,2636
18329,3065
18330,2607
18331,2143
18332,1703
18333,33
18334,542
18335,39
18336,2644
18337,1622
18338,106
18339,2122
18340,1903
18341,1893
18342,1295
18343,858
18344,2555
18345,615
18346,2908
18347,594
18348,1121
18349,1858
18350,2011
18351,1288
18352,3071
18353,728
18354,2435
18355,1714
18356,16
18357,387
18358,2107
18359,1617
18360,560
18361,1868
18362,2145
18363,2863
18364,257
18365,2774
18366,637
18367,1868
18368,1377
18369,2343
18370,3037
18371,210
18372,519
18373,637
18374,2112
18375,615
18376,2479
18377,2451
18378,537
18379,1551
18380,162
18381,2929
18382,700
18383,2114
18384,1441
18385,2070
18386,1890
18387,556
18388,1886
18389,2205
18390,1598
18391,2976
18392,459
18393,1960
18394,2846
18395,2464
18396,2274
18397,1137
18398,1437
18399,1982
18400,360
18401,1457
18402,1068
18403,1646
18404,1483
18405,761
18406,339
18407,767
18408,242
18409,617
18410,2883
18411,1190
18412,956
18413,900
18414,2333
18415,674
18416,2137
18417,326
18418,1317
18419,1708
18420,874
18421,3092
18422,2462
18423,1678
18424,255
18425,1223
18426,1350
18427,2217
18428,1936
18429,2630
18430,2819
18431,2662
18432,838
18433,2438
18434,605
18435,2822
18436,2761
18437,1645
18438,1269
18439,483
18440,813
18441,531
18442,2678
18443,1268
18444,2159
18445,994
18446,1918
18447,25
18448,1498
18449,1507
18450,865
18451,1195
18452,764
18453,1751
18454,256
18455,2799
18456,740
18457,1019
18458,2030
18459,705
18460,836
18461,3017
18462,1992
18463,1621
18464,324
18465,1027
18466,2929
18467,1956
18468,2885
18469,810
18470,549
18471,676
18472,1589
18473,1638
18474,1623
18475,518
18476,1310
18477,2508
18478,119
18479,2532
18480,1377
18481,1557
18482,176
18483,2142
18484,755
18485,2521
18486,3048
18487,612
18488,2153
18489,878
18490,2471
18491,376
18492,1984
18493,581
18494,416
18495,1061
18496,1567
18497,1976
18498,3025
18499,1994
18500,2137
18501,1754
18502,103
18503,1608
18504,537
18505,2832
18506,854
18507,927
18508,2267
18509,1055
18510,19
18511,2822
18512,2922
18513,1949
18514,2047
18515,1430
18516,1550
18517,993
18518,2763
18519,1571
18520,513
18521,1154
18522,544
18523,1269
18524,441
18525,905
18526,2925
18527,128
18528,1204
18529,1815
18530,371
18531,1796
18532,2872
18533,2491
18534,298
18535,2607
18536,2882
18537,2494
18538,1262
18539,399
18540,1729
18541,3041
18542,2637
18543,1456
18544,2566
18545,462
18546,958
18547,974
18548,953
18549,1566
18550,2901
18551,130
18552,2928
18553,2228
18554,1896
18555,2380
18556,1559
18557,405
18558,1058
18559,1182
18560,1850
18561,2619
18562,1718
18563,1691
18564,1672
18565,2769
18566,2553
18567,2491
18568,1926
18569,628
18570,2807
18571,2233
18572,2424
18573,1778
18574,2135
18575,640
18576,2742
18577,2608
18578,592
18579,1705
18580,251
18581,750
18582,1255
18583,1199
18584,1170
18585,91
18586,1774
18587,1931
18588,40
18589,1930
18590,105
18591,1034
18592,656
18593,829
18594,248
18595,1565
18596,2542
18597,446
18598,2041
18599,671
18600,370
18601,92
18602,2991
18603,1642
18604,632
18605,2886
18606,2427
18607,387
18608,2061
18609,1674
18610,2227
18611,1053
18612,383
18613,71
18614,1646
18615,1946
18616,993
18617,1132
18618,1832
18619,2356
18620,2569
18621,978
18622,2334
18623,1633
18624,2650
18625,333
18626,3072
18627,271
18628,2974
18629,1588
18630,295
18631,71
18632,2796
18633,895
18634,1869
18635,599
18636,2699
18637,1409
18638,214
18639,1314
18640,2551
18641,1162
18642,1457
18643,2796
18644,509
18645,591
18646,2702
18647,198
18648,606
18649,3097
18650,1211
18651,1307
18652,1811
18653,666
18654,80
18655,694
18656,2023
18657,592
18658,1030
18659,1511
18660,1921
18661,2817
18662,710
18663,2540
18664,2299
18665,457
18666,1068
18667,611
18668,2367
18669,2062
18670,2757
18671,1071
18672,302
18673,201
18674,1101
18675,3010
18676,1644
18677,2151
18678,1948
18679,2815
18680,1699
18681,1262
18682,2376
18683,2496
18684,2182
18685,995
18686,667
18687,1053
18688,3029
18689,781
18690,272
18691,812
18692,496
18693,2142
18694,1496
18695,599
18696,1896
18697,2424
18698,2770
18699,2000
18700,1188
18701,1851
18702,1441
18703,1974
18704,158
18705,110
18706,2305
18707,90
18708,2655
18709,2623
18710,998
18711,2303
18712,3033
18713,2831
18714,907
18715,1542
18716,1036
18717,2712
18718,234
18719,1910
18720,2787
18721,508
18722,1265
18723,1978
18724,1162
18725,2184
18726,1409
18727,2308
18728,241
18729,2343
18730,1233
18731,273
18732,683
18733,79
18734,677
18735,259
18736,2507
18737,523
18738,1502
18739,2430
18740,1421
18741,1852
18742,1002
18743,2428
18744,1458
18745,1652
18746,1729
18747,1245
18748,1342
18749,1081
18750,1371
18751,1208
18752,967
18753,91
18754,997
18755,73
18756,945
18757,1549
18758,612
18759,42
18760,2357
18761,2280
18762,1597
18763,1457
18764,1675
18765,835
18766,574
18767,2581
18768,2153
18769,2463
18770,2187
18771,2597
18772,1550
18773,1880
18774,2458
18775,2798
18776,316
18777,263
18778,1516
18779,1519
18780,2654
18781,2663
18782,1882
18783,1132
18784,272
18785,1822
18786,965
18787,921
18788,350
18789,508
18790,639
18791,2954
18792,2395
18793,2901
18794,187
18795,1293
18796,1864
18797,158
18798,1842
18799,1328
18800,1187
18801,664
18802,1700
18803,2874
18804,561
18805,1794
18806,588
18807,140
18808,2090
18809,731
18810,2070
18811,2809
18812,2556
18813,2567
18814,621
18815,2066
18816,2815
18817,451
18818,2007
18819,936
18820,1117
18821,243
18822,65
18823,67
18824,3039
18825,2394
18826,2627
18827,1659
18828,221
18829,2347
18830,360
18831,224
18832,2941
18833,1412
18834,497
18835,928
18836,1297
18837,1337
18838,2813
18839,1719
18840,1919
18841,660
18842,1177
18843,962
18844,858
18845,2760
18846,2074
18847,1220
18848,2581
18849,2417
18850,1808
18851,2294
18852,442
18853,358
18854,2581
18855,2736
18856,2590
18857,1477
18858,1701
18859,1188
18860,1871
18861,578
18862,1380
18863,1672
18864,1015
18865,781
18866,1104
18867,2527
18868,2704
18869,3092
18870,137
18871,1153
18872,2405
18873,822
18874,1422
18875,1994
18876,307
18877,2880
18878,1859
18879,1103
18880,1538
18881,439
18882,158
18883,445
18884,1763
18885,2631
18886,2469
18887,2112
18888,2190
18889,1723
18890,1745
18891,17
18892,385
18893,2141
18894,1871
18895,3054
18896,1008
18897,537
18898,2531
18899,1419
18900,529
18901,220
18902,414
18903,764
18904,1769
18905,1695
18906,1483
18907,246
18908,2557
18909,1361
18910,2822
18911,2333
18912,1569
18913,419
18914,1006
18915,1263
18916,1765
18917,2440
18918,449
18919,1029
18920,705
18921,2086
18922,998
18923,1
18924,832
18925,1165
18926,2269
18927,1275
18928,2296
18929,891
18930,304
18931,188
18932,2557
18933,2183
18934,2343
18935,179
18936,9
18937,1905
18938,2334
18939,1624
18940,2431
18941,2107
18942,2605
18943,1005
18944,1071
18945,2855
18946,1114
18947,1993
18948,385
18949,823
18950,269
18951,2927
18952,2992
18953,319
18954,1128
18955,2775
18956,336
18957,2266
18958,368
18959,2834
18960,1273
18961,1442
18962,2350
18963,2892
18964,1142
18965,2789
18966,2337
18967,440
18968,2919
18969,741
18970,2883
18971,13
18972,1945
18973,2382
18974,2136
18975,2325
18976,49
18977,225
18978,1051
18979,2514
18980,2602
18981,1289
18982,3012
18983,2644
18984,1717
18985,1673
18986,1702
18987,673
18988,2607
18989,51
18990,1747
18991,1845
18992,1361
18993,2341
18994,1281
18995,2389
18996,1386
18997,2624
18998,2173
18999,1971
19000,2859
19001,2875
19002,629
19003,2235
19004,113
19005,1418
19006,555
19007,2398
19008,1457
19009,888
19010,1989
19011,2432
19012,2968
19013,996
19014,295
19015,1740
19016,2924
19017,479
19018,414
19019,1939
19020,2031
19021,1171
19022,2273
19023,1073
19024,2724
19025,827
19026,190
19027,731
19028,903
19029,304
19030,1849
19031,1451
19032,1604
19033,2872
19034,1446
19035,3091
19036,2655
19037,852
19038,2847
19039,1807
19040,3064
19041,1419
19042,2875
19043,159
19044,2704
19045,2309
19046,1500
19047,2888
19048,1154
19049,1700
19050,2879
19051,970
19052,501
19053,1325
19054,318
19055,2435
19056,1815
19057,1810
19058,3034
19059,1288
19060,2364
19061,2790
19062,647
19063,296
19064,1053
19065,2918
19066,2215
19067,934
19068,235
19069,651
19070,3084
19071,3010
19072,1797
19073,289
19074,2417
19075,2786
19076,658
19077,2282
19078,832
19079,2145
19080,2278
19081,851
19082,1490
19083,2505
19084,3091
19085,2811
19086,495
19087,1239
19088,357
19089,1400
19090,2213
19091,769
19092,182
19093,1065
19094,584
19095,782
19096,180
19097,1409
19098,471
19099,1291
19100,1294
19101,709
19102,1312
19103,858
19104,1684
19105,1076
19106,2162
19107,2233
19108,285
19109,1088
19110,532
19111,2102
19112,954
19113,2486
19114,2853
19115,2795
19116,2877
19117,184
19118,185
19119,556
19120,2090
19121,1485
19122,2632
19123,443
19124,2955
19125,1988
19126,1080
19127,2967
19128,171
19129,1751
19130,2482
19131,2660
19132,2296
19133,1919
19134,439
19135,2667
19136,66
19137,200
19138,2382
19139,882
19140,1602
19141,1556
19142,437
19143,2349
19144,3073
19145,2413
19146,2694
19147,2752
19148,514
19149,2872
19150,1283
19151,2589
19152,284
19153,392
19154,2392
19155,273
19156,2200
19157,834
19158,1426
19159,2701
19160,1278
19161,1673
19162,2283
19163,1438
19164,2513
19165,994
19166,1637
19167,429
19168,2102
19169,2633
19170,2547
19171,1915
19172,2027
19173,1491
19174,1299
19175,1530
19176,1843
19177,1221
19178,1385
19179,62
19180,1161
19181,1391
19182,1332
19183,1972
19184,2248
19185,2505
19186,2796
19187,2612
19188,345
19189,2884
19190,95
19191,1265
19192,2072
19193,160
19194,2558
19195,1454
19196,895
19197,1135
19198,95
19199,2193
19200,698
19201,2576
19202,2047
19203,481
19204,1796
19205,1498
19206,2247
19207,1887
19208,264
19209,667
19210,982
19211,2964
19212,1349
19213,1852
19214,591
19215,2663
19216,2921
19217,2433
19218,2281
19219,342
19220,2572
19221,1909
19222,493
19223,144
19224,2164
19225,2248
19226,820
19227,2630
19228,9
19229,1590
19230,746
19231,1233
19232,820
19233,2878
19234,914
19235,276
19236,1512
19237,1312
19238,2694
19239,192
19240,1904
19241,1703
19242,2535
19243,2243
19244,2837
19245,938
19246,1874
19247,1562
19248,1780
19249,2516
19250,2532
19251,2445
19252,1667
19253,2598
19254,1734
19255,2766
19256,2740
19257,2771
19258,729
19259,2352
19260,1822
19261,1789
19262,2599
19263,1897
19264,2694
19265,1343
19266,523
19267,1253
19268,1426
19269,1770
19270,1692
19271,1146
19272,726
19273,3018
19274,523
19275,2521
19276,1759
19277,2700
19278,1142
19279,2287
19280,2469
19281,1077
19282,1380
19283,1194
19284,2657
19285,1459
19286,2348
19287,120
19288,2548
19289,627
19290,614
19291,73
19292,326
19293,2021
19294,317
19295,626
19296,1344
19297,501
19298,452
19299,1786
19300,1520
19301,1333
19302,2124
19303,2218
19304,1303
19305,3070
19306,242
19307,113
19308,2145
19309,2845
19310,195
19311,1446
19312,2099
19313,446
19314,2693
19315,1411
19316,2233
19317,1688
19318,755
19319,1512
19320,1191
19321,1423
19322,2569
19323,100
19324,2451
19325,2588
19326,166
19327,402
19328,926
19329,980
19330,65
19331,589
19332,2515
19333,3099
19334,677
19335,2727
19336,627
19337,280
19338,849
19339,1273
19340,1092
19341,783
19342,2612
19343,2426
19344,1227
19345,1564
19346,89
19347,2719
19348,344
19349,2571
19350,1065
19351,616
19352,988
19353,2718
19354,2511
19355,348
19356,93
19357,2092
19358,536
19359,1435
19360,792
19361,1901
19362,1010
19363,1926
19364,1117
19365,1999
19366,504
19367,2717
19368,1862
19369,1704
19370,719
19371,2218
19372,1842
19373,2321
19374,775
19375,839
19376,2665
19377,364
19378,2290
19379,2163
19380,2413
19381,1947
19382,1494
19383,1959
19384,2001
19385,1230
19386,751
19387,358
19388,1589
19389,237
19390,2918
19391,1925
19392,886
19393,1523
19394,2475
19395,2794
19396,939
19397,2247
19398,1329
19399,1330
19400,394
19401,2862
19402,593
19403,233
19404,1717
19405,2051
19406,3006
19407,1936
19408,2912
19409,673
19410,495
19411,574
19412,892
19413,1960
19414,1966
19415,2540
19416,924
19417,2386
19418,1712
19419,1408
19420,2936
19421,1580
19422,1818
19423,1334
19424,2972
19425,1266
19426,2076
19427,1337
19428,959
19429,2751
19430,315
19431,1312
19432,1485
19433,2771
19434,2935
19435,2451
19436,1753
19437,1091
19438,38
19439,1047
19440,2908
19441,675
19442,1341
19443,178
19444,1326
19445,2794
19446,2879
19447,2451
19448,1802
19449,2267
19450,1845
19451,1393
19452,3043
19453,924
19454,1257
19455,241
19456,1384
19457,3081
19458,798
19459,3045
19460,1558
19461,93
19462,1305
19463,2249
19464,2717
19465,2286
19466,417
19467,1461
19468,1685
19469,171
19470,1574
19471,1154
19472,2431
19473,248
19474,2094
19475,2433
19476,2884
19477,2137
19478,479
19479,1152
19480,2320
19481,173
19482,1860
19483,2854
19484,1713
19485,1443
19486,571
19487,1784
19488,1337
19489,603
19490,935
19491,2471
19492,2525
19493,775
19494,86
19495,1203
19496,2925
19497,438
19498,2675
19499,1966
19500,1982
19501,2672
19502,1439
19503,1366
19504,2690
19505,1016
19506,1441
19507,1030
19508,1866
19509,956
19510,2184
19511,529
19512,2795
19513,2267
19514,1671
19515,604
19516,15
19517,1575
19518,1615
19519,3051
19520,148
19521,2706
19522,1699
19523,90
19524,505
19525,195
19526,372
19527,1755
19528,1010
19529,163
19530,245
19531,89
19532,1891
19533,1134
19534,885
19535,2568
19536,306
19537,1999
19538,3070
19539,2730
19540,1265
19541,2874
19542,2890
19543,277
19544,515
19545,2928
19546,2573
19547,1265
19548,594
19549,1462
19550,1000
19551,2167
19552,961
19553,2517
19554,109
19555,2107
19556,1504
19557,791
19558,2539
19559,2078
19560,1981
19561,97
19562,1727
19563,2135
19564,404
19565,1938
19566,934
19567,725
19568,2080
19569,2135
19570,2344
19571,2026
19572,494
19573,110
19574,1132
19575,1336
19576,1683
19577,496
19578,3075
19579,2648
19580,1199
19581,1330
19582,3036
19583,1073
19584,2667
19585,3084
19586,2122
19587,2444
19588,1526
19589,557
19590,1837
19591,320
19592,2085
19593,1302
19594,974
19595,2952
19596,2216
19597,2968
19598,2321
19599,226
19600,194
19601,3097
19602,532
19603,673
19604,2067
19605,453
19606,2402
19607,571
19608,737
19609,1628
19610,390
19611,1157
19612,1344
19613,1972
19614,862
19615,1642
19616,2638
19617,2579
19618,468
